transaction_id,branch_id,city,date,amount,status
MUM_BR2_12931,MUM_BR2,Mumbai,2025-05-07,799.18,SUCCESS
MUM_BR2_33168,MUM_BR2,Mumbai,2025-05-07,9746.68,FAILED
MUM_BR2_85074,MUM_BR2,Mumbai,2025-05-07,4946.71,SUCCESS
MUM_BR2_58522,MUM_BR2,Mumbai,2025-05-07,2576.35,SUCCESS
MUM_BR2_59384,MUM_BR2,Mumbai,2025-05-07,2006.87,SUCCESS
MUM_BR2_20140,MUM_BR2,Mumbai,2025-05-07,4429.49,SUCCESS
MUM_BR2_53416,MUM_BR2,Mumbai,2025-05-07,3911.78,SUCCESS
MUM_BR2_45731,MUM_BR2,Mumbai,2025-05-07,1635.51,SUCCESS
MUM_BR2_28212,MUM_BR2,Mumbai,2025-05-07,5732.17,FAILED
MUM_BR2_69770,MUM_BR2,Mumbai,2025-05-07,5519.91,SUCCESS
MUM_BR2_27403,MUM_BR2,Mumbai,2025-05-06,5760.48,SUCCESS
MUM_BR2_96966,MUM_BR2,Mumbai,2025-05-06,4102.49,SUCCESS
MUM_BR2_45433,MUM_BR2,Mumbai,2025-05-06,5935.55,SUCCESS
MUM_BR2_22228,MUM_BR2,Mumbai,2025-05-06,6633.48,SUCCESS
MUM_BR2_64652,MUM_BR2,Mumbai,2025-05-06,3425.77,SUCCESS
MUM_BR2_35128,MUM_BR2,Mumbai,2025-05-06,908.18,SUCCESS
MUM_BR2_40534,MUM_BR2,Mumbai,2025-05-06,1997.57,SUCCESS
MUM_BR2_30034,MUM_BR2,Mumbai,2025-05-06,9309.57,FAILED
MUM_BR2_67380,MUM_BR2,Mumbai,2025-05-06,7833.81,SUCCESS
MUM_BR2_68017,MUM_BR2,Mumbai,2025-05-06,127.69,SUCCESS
MUM_BR2_16200,MUM_BR2,Mumbai,2025-05-05,1972.11,SUCCESS
MUM_BR2_31490,MUM_BR2,Mumbai,2025-05-05,8361.13,SUCCESS
MUM_BR2_82536,MUM_BR2,Mumbai,2025-05-05,9390.25,FAILED
MUM_BR2_19944,MUM_BR2,Mumbai,2025-05-05,9688.03,SUCCESS
MUM_BR2_89873,MUM_BR2,Mumbai,2025-05-05,652.06,SUCCESS
