transaction_id,branch_id,city,date,amount,status
MUM_BR1_10320,MUM_BR1,Mumbai,2025-05-07,2029.83,SUCCESS
MUM_BR1_73825,MUM_BR1,Mumbai,2025-05-07,1517.32,SUCCESS
MUM_BR1_99924,MUM_BR1,Mumbai,2025-05-07,529.94,SUCCESS
MUM_BR1_98498,MUM_BR1,Mumbai,2025-05-07,2547.29,FAILED
MUM_BR1_88820,MUM_BR1,Mumbai,2025-05-07,2176.13,SUCCESS
MUM_BR1_29519,MUM_BR1,Mumbai,2025-05-07,9443.39,SUCCESS
MUM_BR1_47549,MUM_BR1,Mumbai,2025-05-07,2664.31,SUCCESS
MUM_BR1_66897,MUM_BR1,Mumbai,2025-05-07,6211.47,FAILED
MUM_BR1_85361,MUM_BR1,Mumbai,2025-05-07,5192.39,SUCCESS
MUM_BR1_62220,MUM_BR1,Mumbai,2025-05-07,6875.53,SUCCESS
MUM_BR1_25384,MUM_BR1,Mumbai,2025-05-06,7015.82,SUCCESS
MUM_BR1_47412,MUM_BR1,Mumbai,2025-05-06,3010.94,FAILED
MUM_BR1_69503,MUM_BR1,Mumbai,2025-05-06,8061.42,SUCCESS
MUM_BR1_90636,MUM_BR1,Mumbai,2025-05-06,4282.62,SUCCESS
MUM_BR1_56631,MUM_BR1,Mumbai,2025-05-06,4562.77,SUCCESS
MUM_BR1_14402,MUM_BR1,Mumbai,2025-05-06,7504.64,SUCCESS
MUM_BR1_17946,MUM_BR1,Mumbai,2025-05-06,9160.79,SUCCESS
MUM_BR1_10950,MUM_BR1,Mumbai,2025-05-06,5359.92,SUCCESS
MUM_BR1_35993,MUM_BR1,Mumbai,2025-05-06,384.85,FAILED
MUM_BR1_30060,MUM_BR1,Mumbai,2025-05-06,5146.17,SUCCESS
MUM_BR1_44942,MUM_BR1,Mumbai,2025-05-05,6135.16,SUCCESS
MUM_BR1_22454,MUM_BR1,Mumbai,2025-05-05,5900.93,SUCCESS
MUM_BR1_26367,MUM_BR1,Mumbai,2025-05-05,3342.19,SUCCESS
MUM_BR1_80444,MUM_BR1,Mumbai,2025-05-05,9443.24,SUCCESS
MUM_BR1_94292,MUM_BR1,Mumbai,2025-05-05,3045.49,SUCCESS
MUM_BR1_50363,MUM_BR1,Mumbai,2025-05-05,1343.88,SUCCESS
MUM_BR1_76022,MUM_BR1,Mumbai,2025-05-05,8289.04,SUCCESS
MUM_BR1_57455,MUM_BR1,Mumbai,2025-05-05,8146.81,SUCCESS
MUM_BR1_62276,MUM_BR1,Mumbai,2025-05-05,4248.44,SUCCESS
MUM_BR1_77434,MUM_BR1,Mumbai,2025-05-05,1269.75,SUCCESS
MUM_BR1_80617,MUM_BR1,Mumbai,2025-05-04,650.4,SUCCESS
MUM_BR1_48969,MUM_BR1,Mumbai,2025-05-04,5552.55,SUCCESS
MUM_BR1_62962,MUM_BR1,Mumbai,2025-05-04,9724.62,SUCCESS
MUM_BR1_95599,MUM_BR1,Mumbai,2025-05-04,3080.2,SUCCESS
MUM_BR1_76340,MUM_BR1,Mumbai,2025-05-04,4909.47,FAILED
MUM_BR1_90276,MUM_BR1,Mumbai,2025-05-04,796.42,SUCCESS
MUM_BR1_58757,MUM_BR1,Mumbai,2025-05-04,5606.65,SUCCESS
MUM_BR1_29718,MUM_BR1,Mumbai,2025-05-04,631.69,FAILED
MUM_BR1_85381,MUM_BR1,Mumbai,2025-05-04,5845.73,FAILED
MUM_BR1_19544,MUM_BR1,Mumbai,2025-05-04,9767.96,SUCCESS
MUM_BR1_61890,MUM_BR1,Mumbai,2025-05-03,9312.04,SUCCESS
MUM_BR1_72812,MUM_BR1,Mumbai,2025-05-03,7505.76,SUCCESS
MUM_BR1_65805,MUM_BR1,Mumbai,2025-05-03,1791.61,SUCCESS
MUM_BR1_33924,MUM_BR1,Mumbai,2025-05-03,7929.0,SUCCESS
MUM_BR1_14161,MUM_BR1,Mumbai,2025-05-03,316.86,SUCCESS
MUM_BR1_36275,MUM_BR1,Mumbai,2025-05-03,9540.86,FAILED
MUM_BR1_21613,MUM_BR1,Mumbai,2025-05-03,2349.61,SUCCESS
MUM_BR1_52259,MUM_BR1,Mumbai,2025-05-03,1364.25,SUCCESS
MUM_BR1_27989,MUM_BR1,Mumbai,2025-05-03,8827.92,SUCCESS
MUM_BR1_67397,MUM_BR1,Mumbai,2025-05-03,1174.98,SUCCESS
MUM_BR1_40727,MUM_BR1,Mumbai,2025-05-02,3208.16,SUCCESS
MUM_BR1_66950,MUM_BR1,Mumbai,2025-05-02,8651.43,SUCCESS
MUM_BR1_77833,MUM_BR1,Mumbai,2025-05-02,3880.93,SUCCESS
MUM_BR1_47091,MUM_BR1,Mumbai,2025-05-02,8693.5,SUCCESS
MUM_BR1_71127,MUM_BR1,Mumbai,2025-05-02,4417.53,FAILED
MUM_BR1_94041,MUM_BR1,Mumbai,2025-05-02,3343.66,SUCCESS
MUM_BR1_95806,MUM_BR1,Mumbai,2025-05-02,4407.19,FAILED
MUM_BR1_38853,MUM_BR1,Mumbai,2025-05-02,7869.88,SUCCESS
MUM_BR1_82146,MUM_BR1,Mumbai,2025-05-02,508.78,SUCCESS
MUM_BR1_63293,MUM_BR1,Mumbai,2025-05-02,713.99,SUCCESS
MUM_BR1_70584,MUM_BR1,Mumbai,2025-05-01,3728.22,SUCCESS
MUM_BR1_72104,MUM_BR1,Mumbai,2025-05-01,243.77,SUCCESS
MUM_BR1_62227,MUM_BR1,Mumbai,2025-05-01,2741.8,SUCCESS
MUM_BR1_41649,MUM_BR1,Mumbai,2025-05-01,7544.98,SUCCESS
MUM_BR1_35810,MUM_BR1,Mumbai,2025-05-01,837.46,SUCCESS
MUM_BR1_83466,MUM_BR1,Mumbai,2025-05-01,3149.22,SUCCESS
MUM_BR1_72321,MUM_BR1,Mumbai,2025-05-01,3685.44,FAILED
MUM_BR1_20026,MUM_BR1,Mumbai,2025-05-01,3637.13,SUCCESS
MUM_BR1_46734,MUM_BR1,Mumbai,2025-05-01,3459.34,SUCCESS
MUM_BR1_64916,MUM_BR1,Mumbai,2025-05-01,4899.28,FAILED
