transaction_id,branch_id,city,date,amount,status
MUM_BR4_58670,MUM_BR4,Mumbai,2025-05-07,8138.76,SUCCESS
MUM_BR4_72016,MUM_BR4,Mumbai,2025-05-07,1067.21,FAILED
MUM_BR4_87997,MUM_BR4,Mumbai,2025-05-07,2998.5,SUCCESS
MUM_BR4_47500,MUM_BR4,Mumbai,2025-05-07,4105.67,SUCCESS
MUM_BR4_91671,MUM_BR4,Mumbai,2025-05-07,9126.92,FAILED
MUM_BR4_22037,MUM_BR4,Mumbai,2025-05-07,7670.97,SUCCESS
MUM_BR4_76855,MUM_BR4,Mumbai,2025-05-07,5688.81,SUCCESS
MUM_BR4_84665,MUM_BR4,Mumbai,2025-05-07,1918.79,SUCCESS
MUM_BR4_57739,MUM_BR4,Mumbai,2025-05-07,6801.6,SUCCESS
MUM_BR4_13044,MUM_BR4,Mumbai,2025-05-07,1140.48,SUCCESS
MUM_BR4_63712,MUM_BR4,Mumbai,2025-05-06,9796.04,SUCCESS
MUM_BR4_80068,MUM_BR4,Mumbai,2025-05-06,6461.22,SUCCESS
MUM_BR4_41264,MUM_BR4,Mumbai,2025-05-06,5484.82,FAILED
MUM_BR4_11858,MUM_BR4,Mumbai,2025-05-06,1052.65,SUCCESS
MUM_BR4_39433,MUM_BR4,Mumbai,2025-05-06,903.56,SUCCESS
MUM_BR4_97595,MUM_BR4,Mumbai,2025-05-06,7146.9,FAILED
MUM_BR4_29841,MUM_BR4,Mumbai,2025-05-06,4172.6,SUCCESS
MUM_BR4_86061,MUM_BR4,Mumbai,2025-05-06,6265.7,SUCCESS
MUM_BR4_83414,MUM_BR4,Mumbai,2025-05-06,8478.94,SUCCESS
MUM_BR4_72819,MUM_BR4,Mumbai,2025-05-06,7503.94,SUCCESS
MUM_BR4_88734,MUM_BR4,Mumbai,2025-05-05,8784.29,SUCCESS
MUM_BR4_41462,MUM_BR4,Mumbai,2025-05-05,6126.65,FAILED
MUM_BR4_34048,MUM_BR4,Mumbai,2025-05-05,2751.51,FAILED
MUM_BR4_87311,MUM_BR4,Mumbai,2025-05-05,651.66,SUCCESS
MUM_BR4_88157,MUM_BR4,Mumbai,2025-05-05,2428.62,SUCCESS
MUM_BR4_54705,MUM_BR4,Mumbai,2025-05-05,6996.32,SUCCESS
MUM_BR4_67605,MUM_BR4,Mumbai,2025-05-05,3267.49,FAILED
MUM_BR4_16978,MUM_BR4,Mumbai,2025-05-05,4147.68,SUCCESS
MUM_BR4_17336,MUM_BR4,Mumbai,2025-05-05,7017.23,SUCCESS
MUM_BR4_39554,MUM_BR4,Mumbai,2025-05-05,4823.61,SUCCESS
MUM_BR4_35672,MUM_BR4,Mumbai,2025-05-04,7167.13,SUCCESS
MUM_BR4_56259,MUM_BR4,Mumbai,2025-05-04,7615.2,SUCCESS
MUM_BR4_88691,MUM_BR4,Mumbai,2025-05-04,8110.25,SUCCESS
MUM_BR4_76130,MUM_BR4,Mumbai,2025-05-04,8557.21,FAILED
MUM_BR4_81105,MUM_BR4,Mumbai,2025-05-04,2079.25,SUCCESS
MUM_BR4_78003,MUM_BR4,Mumbai,2025-05-04,7392.87,SUCCESS
MUM_BR4_86605,MUM_BR4,Mumbai,2025-05-04,5790.11,SUCCESS
MUM_BR4_32527,MUM_BR4,Mumbai,2025-05-04,9178.11,FAILED
MUM_BR4_92500,MUM_BR4,Mumbai,2025-05-04,7699.24,FAILED
MUM_BR4_21286,MUM_BR4,Mumbai,2025-05-04,2139.86,SUCCESS
MUM_BR4_30423,MUM_BR4,Mumbai,2025-05-03,2732.98,FAILED
MUM_BR4_33172,MUM_BR4,Mumbai,2025-05-03,1520.85,SUCCESS
MUM_BR4_17145,MUM_BR4,Mumbai,2025-05-03,3657.65,SUCCESS
MUM_BR4_16394,MUM_BR4,Mumbai,2025-05-03,5290.27,SUCCESS
MUM_BR4_58596,MUM_BR4,Mumbai,2025-05-03,9177.17,SUCCESS
MUM_BR4_28072,MUM_BR4,Mumbai,2025-05-03,1376.92,SUCCESS
MUM_BR4_34428,MUM_BR4,Mumbai,2025-05-03,8877.0,SUCCESS
MUM_BR4_98866,MUM_BR4,Mumbai,2025-05-03,7878.71,FAILED
MUM_BR4_55956,MUM_BR4,Mumbai,2025-05-03,7358.05,FAILED
MUM_BR4_72171,MUM_BR4,Mumbai,2025-05-03,5383.84,SUCCESS
MUM_BR4_54657,MUM_BR4,Mumbai,2025-05-02,3300.95,SUCCESS
MUM_BR4_24492,MUM_BR4,Mumbai,2025-05-02,3605.5,SUCCESS
MUM_BR4_47777,MUM_BR4,Mumbai,2025-05-02,4596.51,SUCCESS
MUM_BR4_47704,MUM_BR4,Mumbai,2025-05-02,3313.36,SUCCESS
MUM_BR4_69121,MUM_BR4,Mumbai,2025-05-02,3785.03,SUCCESS
MUM_BR4_78710,MUM_BR4,Mumbai,2025-05-02,5258.76,SUCCESS
MUM_BR4_23384,MUM_BR4,Mumbai,2025-05-02,5256.59,SUCCESS
MUM_BR4_86112,MUM_BR4,Mumbai,2025-05-02,9234.9,SUCCESS
MUM_BR4_89212,MUM_BR4,Mumbai,2025-05-02,244.14,SUCCESS
MUM_BR4_51329,MUM_BR4,Mumbai,2025-05-02,2506.96,SUCCESS
MUM_BR4_89297,MUM_BR4,Mumbai,2025-05-01,3814.54,SUCCESS
MUM_BR4_29859,MUM_BR4,Mumbai,2025-05-01,1564.84,SUCCESS
MUM_BR4_95658,MUM_BR4,Mumbai,2025-05-01,7745.82,SUCCESS
MUM_BR4_96677,MUM_BR4,Mumbai,2025-05-01,3849.91,SUCCESS
MUM_BR4_61423,MUM_BR4,Mumbai,2025-05-01,7743.08,SUCCESS
MUM_BR4_76073,MUM_BR4,Mumbai,2025-05-01,7989.01,SUCCESS
MUM_BR4_82089,MUM_BR4,Mumbai,2025-05-01,9799.34,SUCCESS
MUM_BR4_75448,MUM_BR4,Mumbai,2025-05-01,2572.97,SUCCESS
MUM_BR4_45071,MUM_BR4,Mumbai,2025-05-01,6610.24,SUCCESS
MUM_BR4_86367,MUM_BR4,Mumbai,2025-05-01,7371.36,SUCCESS
