transaction_id,branch_id,city,date,amount,status
BAN_BR1_60719,BAN_BR1,Bangalore,2025-05-07,8687.71,SUCCESS
BAN_BR1_82541,BAN_BR1,Bangalore,2025-05-07,2936.22,SUCCESS
BAN_BR1_31412,BAN_BR1,Bangalore,2025-05-07,3920.21,FAILED
BAN_BR1_33288,BAN_BR1,Bangalore,2025-05-07,691.31,SUCCESS
BAN_BR1_93844,BAN_BR1,Bangalore,2025-05-07,9133.7,SUCCESS
BAN_BR1_34273,BAN_BR1,Bangalore,2025-05-07,6743.53,FAILED
BAN_BR1_71573,BAN_BR1,Bangalore,2025-05-07,3085.02,SUCCESS
BAN_BR1_25438,BAN_BR1,Bangalore,2025-05-07,2094.16,SUCCESS
BAN_BR1_40217,BAN_BR1,Bangalore,2025-05-07,952.93,SUCCESS
BAN_BR1_61720,BAN_BR1,Bangalore,2025-05-07,544.46,FAILED
BAN_BR1_85451,BAN_BR1,Bangalore,2025-05-06,2502.24,FAILED
BAN_BR1_10015,BAN_BR1,Bangalore,2025-05-06,8239.81,SUCCESS
BAN_BR1_15530,BAN_BR1,Bangalore,2025-05-06,5324.54,SUCCESS
BAN_BR1_13281,BAN_BR1,Bangalore,2025-05-06,2168.14,SUCCESS
BAN_BR1_99460,BAN_BR1,Bangalore,2025-05-06,6142.43,FAILED
BAN_BR1_13570,BAN_BR1,Bangalore,2025-05-06,3735.6,FAILED
BAN_BR1_45369,BAN_BR1,Bangalore,2025-05-06,8912.58,SUCCESS
BAN_BR1_53020,BAN_BR1,Bangalore,2025-05-06,6602.16,SUCCESS
BAN_BR1_63872,BAN_BR1,Bangalore,2025-05-06,932.49,SUCCESS
BAN_BR1_22818,BAN_BR1,Bangalore,2025-05-06,4920.48,SUCCESS
BAN_BR1_42541,BAN_BR1,Bangalore,2025-05-05,9579.08,FAILED
BAN_BR1_70365,BAN_BR1,Bangalore,2025-05-05,2071.62,FAILED
BAN_BR1_41869,BAN_BR1,Bangalore,2025-05-05,930.55,FAILED
