transaction_id,branch_id,city,date,amount,status
DEL_BR3_88109,DEL_BR3,Delhi,2025-05-07,7777.04,SUCCESS
DEL_BR3_22244,DEL_BR3,Delhi,2025-05-07,1516.21,SUCCESS
DEL_BR3_14537,DEL_BR3,Delhi,2025-05-07,1253.06,FAILED
DEL_BR3_86681,DEL_BR3,Delhi,2025-05-07,3256.05,SUCCESS
DEL_BR3_64730,DEL_BR3,Delhi,2025-05-07,2829.11,SUCCESS
DEL_BR3_44320,DEL_BR3,Delhi,2025-05-07,9782.71,SUCCESS
DEL_BR3_92103,DEL_BR3,Delhi,2025-05-07,1238.54,SUCCESS
DEL_BR3_74518,DEL_BR3,Delhi,2025-05-07,7614.2,SUCCESS
DEL_BR3_27773,DEL_BR3,Delhi,2025-05-07,1421.75,SUCCESS
DEL_BR3_81255,DEL_BR3,Delhi,2025-05-07,9228.52,SUCCESS
DEL_BR3_84386,DEL_BR3,Delhi,2025-05-06,1856.83,SUCCESS
DEL_BR3_92572,DEL_BR3,Delhi,2025-05-06,7911.06,SUCCESS
DEL_BR3_93129,DEL_BR3,Delhi,2025-05-06,2847.59,SUCCESS
DEL_BR3_27714,DEL_BR3,Delhi,2025-05-06,401.17,SUCCESS
DEL_BR3_65123,DEL_BR3,Delhi,2025-05-06,6037.39,SUCCESS
DEL_BR3_26294,DEL_BR3,Delhi,2025-05-06,2136.73,SUCCESS
DEL_BR3_10410,DEL_BR3,Delhi,2025-05-06,7456.73,SUCCESS
DEL_BR3_11424,DEL_BR3,Delhi,2025-05-06,1985.13,SUCCESS
DEL_BR3_44880,DEL_BR3,Delhi,2025-05-06,3131.59,SUCCESS
DEL_BR3_37155,DEL_BR3,Delhi,2025-05-06,5086.41,SUCCESS
DEL_BR3_43701,DEL_BR3,Delhi,2025-05-05,8282.8,SUCCESS
DEL_BR3_68037,DEL_BR3,Delhi,2025-05-05,6501.32,FAILED
DEL_BR3_12425,DEL_BR3,Delhi,2025-05-05,9684.29,SUCCESS
DEL_BR3_57774,DEL_BR3,Delhi,2025-05-05,8694.25,SUCCESS
DEL_BR3_48699,DEL_BR3,Delhi,2025-05-05,6875.27,SUCCESS
DEL_BR3_47305,DEL_BR3,Delhi,2025-05-05,5159.25,SUCCESS
DEL_BR3_87561,DEL_BR3,Delhi,2025-05-05,5160.62,SUCCESS
DEL_BR3_77573,DEL_BR3,Delhi,2025-05-05,2567.94,FAILED
DEL_BR3_80965,DEL_BR3,Delhi,2025-05-05,1958.59,SUCCESS
DEL_BR3_10437,DEL_BR3,Delhi,2025-05-05,8759.48,SUCCESS
DEL_BR3_57231,DEL_BR3,Delhi,2025-05-04,7721.17,SUCCESS
DEL_BR3_32157,DEL_BR3,Delhi,2025-05-04,3373.82,SUCCESS
DEL_BR3_29747,DEL_BR3,Delhi,2025-05-04,781.07,SUCCESS
DEL_BR3_69133,DEL_BR3,Delhi,2025-05-04,741.26,SUCCESS
DEL_BR3_76285,DEL_BR3,Delhi,2025-05-04,6190.24,SUCCESS
DEL_BR3_28744,DEL_BR3,Delhi,2025-05-04,2807.55,SUCCESS
DEL_BR3_71589,DEL_BR3,Delhi,2025-05-04,2747.9,FAILED
DEL_BR3_24368,DEL_BR3,Delhi,2025-05-04,8107.64,SUCCESS
DEL_BR3_75599,DEL_BR3,Delhi,2025-05-04,7229.16,SUCCESS
DEL_BR3_73713,DEL_BR3,Delhi,2025-05-04,7094.9,SUCCESS
DEL_BR3_32018,DEL_BR3,Delhi,2025-05-03,5778.76,SUCCESS
DEL_BR3_73726,DEL_BR3,Delhi,2025-05-03,6380.19,FAILED
DEL_BR3_27949,DEL_BR3,Delhi,2025-05-03,2735.46,SUCCESS
DEL_BR3_91011,DEL_BR3,Delhi,2025-05-03,6663.24,FAILED
DEL_BR3_47170,DEL_BR3,Delhi,2025-05-03,2775.47,SUCCESS
DEL_BR3_25409,DEL_BR3,Delhi,2025-05-03,7208.99,FAILED
DEL_BR3_73217,DEL_BR3,Delhi,2025-05-03,2829.91,SUCCESS
DEL_BR3_66219,DEL_BR3,Delhi,2025-05-03,8293.05,SUCCESS
DEL_BR3_50845,DEL_BR3,Delhi,2025-05-03,581.49,SUCCESS
DEL_BR3_85743,DEL_BR3,Delhi,2025-05-03,9892.37,SUCCESS
DEL_BR3_14474,DEL_BR3,Delhi,2025-05-02,4906.59,FAILED
DEL_BR3_30555,DEL_BR3,Delhi,2025-05-02,2956.16,SUCCESS
DEL_BR3_58106,DEL_BR3,Delhi,2025-05-02,4090.13,FAILED
DEL_BR3_85901,DEL_BR3,Delhi,2025-05-02,2442.7,SUCCESS
DEL_BR3_83102,DEL_BR3,Delhi,2025-05-02,852.52,SUCCESS
DEL_BR3_93398,DEL_BR3,Delhi,2025-05-02,4167.15,SUCCESS
DEL_BR3_57175,DEL_BR3,Delhi,2025-05-02,1519.06,SUCCESS
DEL_BR3_98884,DEL_BR3,Delhi,2025-05-02,7875.97,FAILED
DEL_BR3_81596,DEL_BR3,Delhi,2025-05-02,1430.54,SUCCESS
DEL_BR3_16945,DEL_BR3,Delhi,2025-05-02,983.58,FAILED
DEL_BR3_21759,DEL_BR3,Delhi,2025-05-01,1469.69,FAILED
DEL_BR3_94889,DEL_BR3,Delhi,2025-05-01,113.19,SUCCESS
DEL_BR3_12255,DEL_BR3,Delhi,2025-05-01,6754.71,SUCCESS
DEL_BR3_13479,DEL_BR3,Delhi,2025-05-01,432.16,SUCCESS
