transaction_id,branch_id,city,date,amount,status
BAN_BR5_20239,BAN_BR5,Bangalore,2025-05-07,3365.05,SUCCESS
BAN_BR5_96981,BAN_BR5,Bangalore,2025-05-07,9934.74,SUCCESS
BAN_BR5_17686,BAN_BR5,Bangalore,2025-05-07,7548.28,FAILED
BAN_BR5_27926,BAN_BR5,Bangalore,2025-05-07,9701.22,SUCCESS
BAN_BR5_23905,BAN_BR5,Bangalore,2025-05-07,7336.49,SUCCESS
BAN_BR5_69780,BAN_BR5,Bangalore,2025-05-07,5639.89,FAILED
BAN_BR5_67903,BAN_BR5,Bangalore,2025-05-07,6631.29,SUCCESS
BAN_BR5_25011,BAN_BR5,Bangalore,2025-05-07,2873.32,SUCCESS
BAN_BR5_92453,BAN_BR5,Bangalore,2025-05-07,6153.33,SUCCESS
BAN_BR5_40656,BAN_BR5,Bangalore,2025-05-07,4098.59,SUCCESS
BAN_BR5_37775,BAN_BR5,Bangalore,2025-05-06,2047.81,SUCCESS
BAN_BR5_96993,BAN_BR5,Bangalore,2025-05-06,1268.27,FAILED
BAN_BR5_63453,BAN_BR5,Bangalore,2025-05-06,2812.0,SUCCESS
BAN_BR5_28502,BAN_BR5,Bangalore,2025-05-06,7717.05,SUCCESS
BAN_BR5_83749,BAN_BR5,Bangalore,2025-05-06,4869.81,SUCCESS
BAN_BR5_66139,BAN_BR5,Bangalore,2025-05-06,9069.17,FAILED
BAN_BR5_58297,BAN_BR5,Bangalore,2025-05-06,3767.32,FAILED
BAN_BR5_13068,BAN_BR5,Bangalore,2025-05-06,446.16,SUCCESS
BAN_BR5_59972,BAN_BR5,Bangalore,2025-05-06,8461.71,SUCCESS
BAN_BR5_45419,BAN_BR5,Bangalore,2025-05-06,466.23,SUCCESS
BAN_BR5_22162,BAN_BR5,Bangalore,2025-05-05,5030.05,SUCCESS
BAN_BR5_92002,BAN_BR5,Bangalore,2025-05-05,4159.77,FAILED
BAN_BR5_54019,BAN_BR5,Bangalore,2025-05-05,7089.08,SUCCESS
BAN_BR5_11811,BAN_BR5,Bangalore,2025-05-05,8449.03,SUCCESS
BAN_BR5_91516,BAN_BR5,Bangalore,2025-05-05,8172.23,SUCCESS
BAN_BR5_49553,BAN_BR5,Bangalore,2025-05-05,6009.08,SUCCESS
BAN_BR5_43201,BAN_BR5,Bangalore,2025-05-05,2543.73,FAILED
