transaction_id,branch_id,city,date,amount,status
BAN_BR2_84454,BAN_BR2,Bangalore,2025-05-07,519.6,SUCCESS
BAN_BR2_91342,BAN_BR2,Bangalore,2025-05-07,8999.88,SUCCESS
BAN_BR2_70886,BAN_BR2,Bangalore,2025-05-07,1949.4,SUCCESS
BAN_BR2_51176,BAN_BR2,Bangalore,2025-05-07,9690.33,SUCCESS
BAN_BR2_97769,BAN_BR2,Bangalore,2025-05-07,6909.88,SUCCESS
BAN_BR2_65827,BAN_BR2,Bangalore,2025-05-07,7769.63,FAILED
BAN_BR2_94954,BAN_BR2,Bangalore,2025-05-07,4811.25,FAILED
BAN_BR2_38245,BAN_BR2,Bangalore,2025-05-07,5494.43,FAILED
BAN_BR2_83070,BAN_BR2,Bangalore,2025-05-07,8178.85,SUCCESS
BAN_BR2_14828,BAN_BR2,Bangalore,2025-05-07,5218.64,FAILED
BAN_BR2_61468,BAN_BR2,Bangalore,2025-05-06,9897.22,SUCCESS
BAN_BR2_69413,BAN_BR2,Bangalore,2025-05-06,2804.24,SUCCESS
BAN_BR2_16306,BAN_BR2,Bangalore,2025-05-06,2723.12,SUCCESS
BAN_BR2_80464,BAN_BR2,Bangalore,2025-05-06,2394.37,SUCCESS
BAN_BR2_46533,BAN_BR2,Bangalore,2025-05-06,6401.26,SUCCESS
BAN_BR2_41939,BAN_BR2,Bangalore,2025-05-06,8492.34,SUCCESS
BAN_BR2_70838,BAN_BR2,Bangalore,2025-05-06,8386.9,SUCCESS
BAN_BR2_91554,BAN_BR2,Bangalore,2025-05-06,8237.73,SUCCESS
BAN_BR2_80005,BAN_BR2,Bangalore,2025-05-06,2905.47,FAILED
BAN_BR2_18153,BAN_BR2,Bangalore,2025-05-06,7409.6,SUCCESS
BAN_BR2_40686,BAN_BR2,Bangalore,2025-05-05,1364.31,SUCCESS
BAN_BR2_57373,BAN_BR2,Bangalore,2025-05-05,7234.72,FAILED
BAN_BR2_67770,BAN_BR2,Bangalore,2025-05-05,4930.0,SUCCESS
BAN_BR2_62034,BAN_BR2,Bangalore,2025-05-05,3854.1,SUCCESS
BAN_BR2_27963,BAN_BR2,Bangalore,2025-05-05,2661.62,FAILED
BAN_BR2_90855,BAN_BR2,Bangalore,2025-05-05,6279.17,FAILED
BAN_BR2_67562,BAN_BR2,Bangalore,2025-05-05,2220.36,SUCCESS
BAN_BR2_50502,BAN_BR2,Bangalore,2025-05-05,3078.17,SUCCESS
BAN_BR2_60619,BAN_BR2,Bangalore,2025-05-05,6437.36,FAILED
BAN_BR2_49377,BAN_BR2,Bangalore,2025-05-05,1587.15,SUCCESS
BAN_BR2_16314,BAN_BR2,Bangalore,2025-05-04,9337.79,FAILED
BAN_BR2_64216,BAN_BR2,Bangalore,2025-05-04,552.67,FAILED
BAN_BR2_41925,BAN_BR2,Bangalore,2025-05-04,2185.86,SUCCESS
BAN_BR2_46046,BAN_BR2,Bangalore,2025-05-04,4577.68,FAILED
BAN_BR2_69560,BAN_BR2,Bangalore,2025-05-04,3195.19,SUCCESS
BAN_BR2_55926,BAN_BR2,Bangalore,2025-05-04,6336.3,SUCCESS
BAN_BR2_18509,BAN_BR2,Bangalore,2025-05-04,2481.6,SUCCESS
BAN_BR2_81200,BAN_BR2,Bangalore,2025-05-04,944.84,SUCCESS
BAN_BR2_70579,BAN_BR2,Bangalore,2025-05-04,8568.43,SUCCESS
BAN_BR2_72020,BAN_BR2,Bangalore,2025-05-04,1201.53,SUCCESS
BAN_BR2_51267,BAN_BR2,Bangalore,2025-05-03,9630.19,SUCCESS
BAN_BR2_76465,BAN_BR2,Bangalore,2025-05-03,2365.96,SUCCESS
BAN_BR2_34785,BAN_BR2,Bangalore,2025-05-03,3120.24,FAILED
BAN_BR2_70822,BAN_BR2,Bangalore,2025-05-03,4235.15,SUCCESS
BAN_BR2_80647,BAN_BR2,Bangalore,2025-05-03,4504.61,FAILED
BAN_BR2_93481,BAN_BR2,Bangalore,2025-05-03,455.92,SUCCESS
BAN_BR2_43363,BAN_BR2,Bangalore,2025-05-03,5218.02,SUCCESS
BAN_BR2_85785,BAN_BR2,Bangalore,2025-05-03,3915.28,FAILED
BAN_BR2_76808,BAN_BR2,Bangalore,2025-05-03,7957.71,SUCCESS
BAN_BR2_59268,BAN_BR2,Bangalore,2025-05-03,9091.22,FAILED
BAN_BR2_86040,BAN_BR2,Bangalore,2025-05-02,8735.82,SUCCESS
BAN_BR2_27047,BAN_BR2,Bangalore,2025-05-02,2774.74,SUCCESS
BAN_BR2_61552,BAN_BR2,Bangalore,2025-05-02,3586.11,SUCCESS
BAN_BR2_82286,BAN_BR2,Bangalore,2025-05-02,9146.28,SUCCESS
BAN_BR2_64551,BAN_BR2,Bangalore,2025-05-02,679.36,SUCCESS
BAN_BR2_58183,BAN_BR2,Bangalore,2025-05-02,6325.32,SUCCESS
BAN_BR2_10595,BAN_BR2,Bangalore,2025-05-02,8695.84,SUCCESS
BAN_BR2_77872,BAN_BR2,Bangalore,2025-05-02,757.43,SUCCESS
BAN_BR2_62601,BAN_BR2,Bangalore,2025-05-02,8863.17,SUCCESS
BAN_BR2_95550,BAN_BR2,Bangalore,2025-05-02,1740.99,SUCCESS
BAN_BR2_96299,BAN_BR2,Bangalore,2025-05-01,1548.08,FAILED
BAN_BR2_74430,BAN_BR2,Bangalore,2025-05-01,3511.29,SUCCESS
BAN_BR2_95746,BAN_BR2,Bangalore,2025-05-01,6715.93,SUCCESS
BAN_BR2_45812,BAN_BR2,Bangalore,2025-05-01,6748.53,SUCCESS
BAN_BR2_39886,BAN_BR2,Bangalore,2025-05-01,1996.82,SUCCESS
BAN_BR2_95288,BAN_BR2,Bangalore,2025-05-01,5771.1,FAILED
BAN_BR2_86602,BAN_BR2,Bangalore,2025-05-01,2427.94,SUCCESS
BAN_BR2_14405,BAN_BR2,Bangalore,2025-05-01,9772.86,SUCCESS
BAN_BR2_97676,BAN_BR2,Bangalore,2025-05-01,4230.0,FAILED
BAN_BR2_56877,BAN_BR2,Bangalore,2025-05-01,5847.94,SUCCESS
